Entrepreneur ID,Agency,Support Type,Amount,Support Received Date,Business Type,Location,Outcome
17d87e7f-d97f-48f4-80bb-627677a0c10a,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,19/9/2022,Women Entrepreneurs,Kelantan,Moderate
7398c72c-25fe-491c-8566-936fb9f3f719,Perbadanan Nasional Berhad,Advisory services,0,9/9/2022,Startups,Pahang,Success
817495e7-56d7-4834-942c-8c42a14fd23a,Suruhanjaya Koperasi Malaysia,Grants,93599.27,7/6/2024,Cooperatives,Putrajaya,Success
cbac06cc-ce6a-4211-8b1d-244e7c2cb46d,UDA Holding Berhad,Property development support,0,25/3/2024,Property Development Companies,Perlis,Failure
4424d009-1efd-43b2-b83f-7f1b0f572741,Institut Koperasi Malaysia,Cooperative training programs,0,16/12/2023,Startups,Kelantan,Success
653759d6-ac11-4851-ad3e-9a4075967fa9,SME Bank,Business loans,21935.3,9/8/2023,Social Enterprises,Kedah,Success
35c2de0d-a54d-4cfd-a6bf-f7ae17513312,UDA Holding Berhad,Business premises,0,28/11/2022,Startups,Labuan,Success
302cbf33-8b94-4887-aa50-f18c41f15b08,Perbadanan Nasional Berhad,Financing for franchise businesses,1776.65,30/9/2023,SMEs,Pahang,Failure
188a1622-a591-4430-88e1-f0a6d06fd28c,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,3/3/2023,SMEs,Sabah,Success
ba5cdab6-c5f5-49e4-b11b-f6cb508193ef,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,18/11/2022,Microenterprises,Kedah,Moderate
de6630ee-4b0f-45b0-9eac-d44bb6b018cc,Institut Keusahawanan Negara,Entrepreneurial training,0,26/12/2022,Startups,Terengganu,Moderate
88813b79-35cb-47a2-b629-818e17715f94,Perbadanan Nasional Berhad,Advisory services,0,19/4/2024,Franchise Businesses,Kuala Lumpur,Moderate
eb03fce4-92d2-447d-9766-2afa6cc6dce1,UDA Holding Berhad,Advisory services,0,18/7/2023,SMEs,Perlis,Failure
005225ea-9efa-4ee9-907e-727bee59afc4,Suruhanjaya Koperasi Malaysia,Grants,13576.72,26/11/2023,SMEs,Putrajaya,Failure
a610c4e0-1e28-4133-b191-a0cbe0d45c74,Suruhanjaya Koperasi Malaysia,Grants,34846.82,13/7/2024,SMEs,Terengganu,Failure
0de2767e-bb91-48a0-b1e3-da9dada7c39e,SME Bank,Business loans,10131.32,24/5/2023,Startups,Kelantan,Success
444c0445-5604-4a5e-914c-9fd520ed349b,Institut Koperasi Malaysia,Cooperative training programs,0,14/2/2023,Cooperatives,Perak,Failure
cde190ad-df01-42c0-840c-1060dd807a09,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,14/2/2024,Women Entrepreneurs,Sarawak,Success
bd6bce0c-6301-42c4-b63d-39336cba0b8b,Suruhanjaya Koperasi Malaysia,Grants,20812.49,31/5/2023,Cooperatives,Putrajaya,Failure
cdef8ad0-b527-465a-bbeb-51e0f3f2e04f,Bank Rakyat,Microfinancing,57316.91,21/9/2023,SMEs,Selangor,Success
26a59ad9-0843-4d71-9ae1-0a6d2adf24f1,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,19/2/2023,Women Entrepreneurs,Perak,Moderate
7fccc886-9811-4f89-96d4-9335313ceed1,Institut Koperasi Malaysia,Cooperative training programs,0,13/3/2023,SMEs,Penang,Success
443ee45a-2c62-4e90-8404-09d857fc9f41,Bank Rakyat,Microfinancing,45360.75,26/5/2024,Individuals,Kelantan,Moderate
96631047-1047-47b5-b540-040d84252e4d,Bank Rakyat,Microfinancing,43700.59,5/1/2024,Cooperatives,Kelantan,Moderate
e447e1a5-61c4-4e7f-a2e8-b3e6cdb636b9,Institut Keusahawanan Negara,Advisory services,0,14/4/2023,SMEs,Negeri Sembilan,Moderate
5ecfb5a9-4c24-4c8a-9f1d-10fad84abc06,Perbadanan Nasional Berhad,Financing for franchise businesses,71998.97,22/12/2023,Startups,Labuan,Failure
340d528b-706c-4e44-a62d-d582bdad1d1e,Institut Koperasi Malaysia,Cooperative training programs,0,7/11/2022,SMEs,Negeri Sembilan,Failure
90fa66a1-0650-4364-a55b-05fee1daee1a,Bank Rakyat,Microfinancing,63574.26,6/2/2024,SMEs,Penang,Failure
3aa18a78-e2b6-40d5-970c-97cef9b06ad0,UDA Holding Berhad,Property development support,0,20/9/2023,Property Development Companies,Putrajaya,Success
90143ec1-1059-4e18-99dc-bbedaa212a98,Institut Koperasi Malaysia,Cooperative training programs,0,7/3/2023,SMEs,Kelantan,Success
ab403e7c-9704-41d6-9a92-a52ad9f63716,SME Bank,Business loans,17945.64,26/4/2024,Social Enterprises,Melaka,Failure
de6593c5-90d9-4e54-88f2-5e82cece7b13,UDA Holding Berhad,Advisory services,0,19/12/2023,Property Development Companies,Terengganu,Moderate
01df24f8-81bf-4480-bbb4-b8fabea23c8e,Tekun Nasional,Microfinancing,24918,20/4/2023,SMEs,Terengganu,Failure
6f6aa349-3c2e-478a-bd9d-9741da7c53fa,Bank Rakyat,Business loans,41214.38,13/12/2022,Cooperatives,Kelantan,Success
911fef87-848b-4462-ab81-139f5d0948b5,Institut Koperasi Malaysia,Cooperative training programs,0,9/1/2023,Cooperatives,Labuan,Moderate
32913eea-7b5c-45f5-8177-c4c418c0297f,SME Bank,Advisory services,0,10/9/2023,Startups,Melaka,Failure
4c626b11-25e9-4a0f-a4e0-79905ebe4fe5,SME Bank,Advisory services,0,11/5/2024,SMEs,Pahang,Failure
d83bcea8-626e-4053-80bf-ed968bbcaad7,SME Bank,Business loans,28266.94,4/8/2024,SMEs,Labuan,Success
e9274e4c-1b3d-4181-b3da-80c3d36c1572,Institut Koperasi Malaysia,Cooperative training programs,0,18/5/2024,Startups,Putrajaya,Failure
a36dd296-33f0-4c0b-a151-d4fb08c1aa4a,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,7/5/2023,Cooperatives,Penang,Moderate
4705ca0f-f76a-4e45-b221-5494a3841973,SME Corp Malaysia,Grants,35685.45,17/9/2023,SMEs,Penang,Success
f7c67e16-b552-438e-8fde-dfdfdb3115bd,Tekun Nasional,Microfinancing,93860.86,29/9/2023,SMEs,Sabah,Success
6c970675-d305-488a-868a-c0552e9e7d9c,Institut Koperasi Malaysia,Cooperative training programs,0,24/9/2022,Cooperatives,Sabah,Failure
517f4e9a-16a1-460e-9bec-b4b274c46e18,Institut Koperasi Malaysia,Cooperative training programs,0,8/10/2023,SMEs,Sabah,Moderate
602fa7e5-d5aa-4192-9bba-d3aaf28122ed,Institut Keusahawanan Negara,Advisory services,0,15/8/2024,Innovative and High-Growth Businesses,Terengganu,Failure
0e43215f-3794-4d34-8837-985491c27eb4,Bank Rakyat,Microfinancing,36449.89,30/6/2023,Individuals,Kedah,Success
55315efb-efa8-422f-a113-5bc2d2f7f277,Institut Keusahawanan Negara,Entrepreneurial training,0,26/6/2024,SMEs,Selangor,Moderate
df1e692a-9e70-4f74-a962-351d16f525d9,SME Bank,Advisory services,0,22/6/2023,Social Enterprises,Penang,Moderate
75276658-e695-469b-860d-1f595d59304e,Tekun Nasional,Microfinancing,90802.68,23/7/2023,Startups,Pahang,Success
0bc1085d-3b39-4cb5-84f3-c6d8fe07e264,UDA Holding Berhad,Property development support,0,30/7/2024,Startups,Negeri Sembilan,Success
e5f9a470-9c24-4af7-83cb-f99a01381e9d,Bank Rakyat,Business loans,9382.82,25/6/2023,SMEs,Negeri Sembilan,Moderate
7be1cc0b-e271-4428-bb2d-33ebfa3f7c0e,SME Bank,Business loans,41305.41,30/5/2024,SMEs,Putrajaya,Failure
0a373ce8-83af-4b7e-8800-387852004acc,Institut Keusahawanan Negara,Advisory services,0,20/2/2023,SMEs,Negeri Sembilan,Moderate
8b2574da-cda2-4293-8eb7-1af3999fa5b5,SME Bank,Business loans,28552,3/7/2023,Startups,Kedah,Success
6d4b6fce-98f6-469c-846f-70f1c7c79856,UDA Holding Berhad,Business premises,0,26/6/2023,Property Development Companies,Kedah,Moderate
4cfaee6a-c169-41d6-99eb-a647869968fa,SME Bank,Business loans,93403.53,2/1/2024,Social Enterprises,Sabah,Failure
709e2752-5b30-4443-9934-baac9fef3ca5,Suruhanjaya Koperasi Malaysia,Grants,44182.88,5/6/2024,Cooperatives,Negeri Sembilan,Moderate
067c529b-31e2-4910-a5ef-5b9367ab41be,SME Corp Malaysia,Advisory services,0,15/3/2023,Startups,Melaka,Failure
f43a21bf-5bb0-491e-bafd-ca21040d2d78,UDA Holding Berhad,Property development support,0,6/9/2022,SMEs,Selangor,Success
f007db5f-cfd3-45d7-bb49-8f01d9a93232,Amanah Ikhtiar Malaysia,Microfinancing,26877.59,22/3/2024,Women Entrepreneurs,Perak,Moderate
9b201499-f79b-4935-aed5-6a330be0110a,Bank Rakyat,Microfinancing,46094.52,12/7/2024,Cooperatives,Kelantan,Success
f2b491f1-71a3-4df0-8a36-36f6bd2df5b5,SME Bank,Business loans,60621.5,1/11/2022,Startups,Melaka,Success
aeb8d754-cb78-4012-bbd2-fa9458e2a2f6,Perbadanan Nasional Berhad,Financing for franchise businesses,3121.95,24/3/2023,Startups,Negeri Sembilan,Success
d897ba69-a635-4827-8ae9-8612f1e832cd,Institut Keusahawanan Negara,Entrepreneurial training,0,31/1/2023,Startups,Labuan,Failure
8ae5c791-faa6-4328-a8cd-f29f5bfcd9f5,Amanah Ikhtiar Malaysia,Microfinancing,70037.26,20/2/2023,Women Entrepreneurs,Kelantan,Failure
e6a026e9-3398-48fb-a887-02338a89a136,SME Corp Malaysia,Advisory services,0,26/11/2022,Innovative and High-Growth Businesses,Johor,Success
b3d6844c-5f9a-4317-805f-eaa7c25b762b,Bank Rakyat,Business loans,52897.79,21/1/2024,Individuals,Penang,Moderate
4c36a069-2e1d-4f2e-b9b5-e50482705849,Institut Keusahawanan Negara,Entrepreneurial training,0,16/3/2024,Innovative and High-Growth Businesses,Negeri Sembilan,Moderate
6a2eba0c-398a-4644-bbeb-2bc7962a8abf,SME Corp Malaysia,Advisory services,0,31/12/2023,SMEs,Negeri Sembilan,Moderate
cf6d6a05-7824-41e8-a650-0347350121a3,Institut Koperasi Malaysia,Cooperative training programs,0,2/3/2023,Startups,Johor,Success
16988f2a-8839-4dd4-a530-9cabca73064a,UDA Holding Berhad,Property development support,0,2/5/2023,Property Development Companies,Pahang,Moderate
9f375e6b-4e50-4275-befd-aed465897f5b,SME Bank,Business loans,48653.45,3/10/2023,Startups,Kedah,Failure
6fc322d3-f591-48f8-84a1-2a27bb21db2b,Institut Keusahawanan Negara,Advisory services,0,14/4/2024,SMEs,Kedah,Success
e0cdc17f-7f41-44e8-a15a-f8626f58236d,Amanah Ikhtiar Malaysia,Microfinancing,58361.55,21/5/2024,Women Entrepreneurs,Melaka,Failure
8b15ce7a-dfb7-4f68-ba1c-40caf179c630,Institut Keusahawanan Negara,Advisory services,0,22/3/2024,SMEs,Labuan,Moderate
c827a03a-17f7-4cdb-8b64-da591995da53,Institut Koperasi Malaysia,Cooperative training programs,0,14/1/2024,SMEs,Perak,Moderate
baaa2d0d-fe97-4c21-9eec-c80fb379be10,Amanah Ikhtiar Malaysia,Microfinancing,51579.98,29/1/2024,Microenterprises,Perlis,Failure
b6c9c4a5-6e12-454c-9fef-407ac474c309,Amanah Ikhtiar Malaysia,Microfinancing,94829.05,6/9/2023,SMEs,Kedah,Moderate
3a3e07cb-7f6f-4af3-8551-1d85ff4b5089,Amanah Ikhtiar Malaysia,Microfinancing,19567.79,27/11/2022,SMEs,Terengganu,Moderate
d10b217b-2284-4be1-b87a-f523e4bbd16e,Perbadanan Nasional Berhad,Financing for franchise businesses,32072.44,2/10/2022,SMEs,Pahang,Moderate
5e5930a8-6d2d-4f5f-b48f-897578c64f0c,Institut Keusahawanan Negara,Entrepreneurial training,0,3/10/2022,Startups,Johor,Success
e2b67ad7-8049-4e9f-b6b1-c8d889d336be,Perbadanan Nasional Berhad,Financing for franchise businesses,33263.91,14/12/2022,SMEs,Pahang,Moderate
775d52ff-4a0d-4a80-9581-765a8e4553af,Bank Rakyat,Microfinancing,86776.01,24/1/2023,Cooperatives,Pahang,Success
58501365-2d9d-44d9-aff9-91225ece9282,SME Corp Malaysia,Grants,47296.65,17/2/2024,Startups,Sabah,Moderate
b49e22c5-50ba-448a-a0ad-7a785d21d2a0,SME Corp Malaysia,Advisory services,0,4/2/2023,SMEs,Terengganu,Success
697e23e2-020a-4b72-8b4c-08947cba2632,Tekun Nasional,Business loans,65917.95,9/4/2023,SMEs,Selangor,Moderate
7bd58c83-8abd-4a25-b086-856dbacd0d3a,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,10/4/2024,Cooperatives,Kuala Lumpur,Moderate
e641a245-243f-4157-9c09-1073363ae7ae,UDA Holding Berhad,Property development support,0,15/1/2024,Startups,Sabah,Failure
f26136ee-b307-4e18-be7b-e129901e38cb,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,1/4/2024,SMEs,Putrajaya,Failure
246ab1f9-4451-4fb9-80d1-c8baa02dfa80,Perbadanan Nasional Berhad,Financing for franchise businesses,88634.82,19/12/2022,Franchise Businesses,Selangor,Failure
22319411-0e1f-42fa-8876-4967f99009d4,Institut Keusahawanan Negara,Advisory services,0,3/8/2023,Innovative and High-Growth Businesses,Melaka,Success
556709b0-945f-4376-8b89-4ecc9140898b,Amanah Ikhtiar Malaysia,Microfinancing,13632.76,16/11/2022,Microenterprises,Kelantan,Success
48fba708-d73c-4c14-8f61-2a1876e65b54,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,23/12/2023,Women Entrepreneurs,Kuala Lumpur,Failure
e684b3e8-5a02-43a4-a60b-0cb2820f0f6f,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,16/4/2024,Cooperatives,Kuala Lumpur,Success
11a26671-3d2d-45bc-959c-ead9fbd1e865,Institut Koperasi Malaysia,Cooperative training programs,0,23/9/2022,Startups,Negeri Sembilan,Failure
1e03cc14-70ad-42f5-b5b5-3dbd594b1f36,Institut Keusahawanan Negara,Advisory services,0,1/9/2022,Startups,Johor,Moderate
395a743c-c82f-4716-9d4f-207a91ae1531,Institut Koperasi Malaysia,Cooperative training programs,0,22/6/2024,Startups,Melaka,Failure
c5c0003f-88e9-414f-89c6-b32f641d9d55,UDA Holding Berhad,Property development support,0,18/9/2023,Property Development Companies,Kuala Lumpur,Success
9ba6407f-f854-43a0-8575-0eaccc447f59,Amanah Ikhtiar Malaysia,Microfinancing,79488.92,10/3/2024,Microenterprises,Penang,Moderate
0070630e-e9dc-4554-83d0-ef2d45c3bf06,Bank Rakyat,Microfinancing,12273.98,1/12/2022,SMEs,Labuan,Failure
fd1c91c8-72cd-49f4-a27f-a99af7f39519,Suruhanjaya Koperasi Malaysia,Grants,29755.8,19/9/2023,Cooperatives,Terengganu,Failure
2ecae5f3-735a-4402-8195-861003a8e3a4,Tekun Nasional,Business loans,47410.1,17/9/2022,SMEs,Johor,Failure
2bc855b0-8800-4a90-8a98-3408774d0d1a,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,5/11/2022,Women Entrepreneurs,Penang,Failure
a7f313f2-3dc2-4056-b513-944186e23dac,Perbadanan Nasional Berhad,Franchise development support,0,22/6/2024,Startups,Perak,Success
ad6fa58f-c244-45be-87a1-3a8f1e231306,Bank Rakyat,Microfinancing,51251.45,13/10/2022,SMEs,Terengganu,Failure
ee81bd82-7ee5-42bd-a827-6a72c5ad71f8,Institut Koperasi Malaysia,Cooperative training programs,0,5/3/2024,SMEs,Kelantan,Success
cce00c61-3197-4668-84d2-7c2569951e18,SME Bank,Advisory services,0,23/12/2022,SMEs,Selangor,Failure
88e72c06-405e-4699-823e-9d4a5c357717,Perbadanan Nasional Berhad,Advisory services,0,6/3/2024,SMEs,Perlis,Failure
59075665-e2e2-43f7-b70a-b0959cb15167,Bank Rakyat,Microfinancing,36131.7,20/11/2022,Cooperatives,Pahang,Failure
448573b0-c19b-4639-8619-6c4855644947,SME Corp Malaysia,Grants,22306.66,8/3/2023,Innovative and High-Growth Businesses,Perlis,Moderate
491aa267-a80d-4222-9ecd-ab9ed5a30654,SME Bank,Advisory services,0,19/4/2024,Startups,Selangor,Success
a2f8aa58-7733-4e00-b3e2-f723756a069d,Suruhanjaya Koperasi Malaysia,Grants,80802.31,26/3/2024,Cooperatives,Kelantan,Success
57c39def-570a-4910-b76a-ee39a44add5a,Institut Keusahawanan Negara,Advisory services,0,20/12/2023,Innovative and High-Growth Businesses,Sarawak,Moderate
b83f7cb7-4775-4a7c-8d57-2822ffd30194,Amanah Ikhtiar Malaysia,Microfinancing,11469.46,23/1/2023,SMEs,Labuan,Failure
f1806131-a7ff-404d-9792-5db9a88e19d2,Institut Keusahawanan Negara,Advisory services,0,6/6/2023,SMEs,Penang,Moderate
8177d637-db4f-4297-b0c9-9efbafdf183c,Perbadanan Nasional Berhad,Franchise development support,0,23/2/2023,Franchise Businesses,Kedah,Success
224a9365-2281-4edf-a5a2-2c434fd692c7,Amanah Ikhtiar Malaysia,Microfinancing,71602.1,19/8/2023,Microenterprises,Johor,Moderate
e1704e92-0c53-47f2-883a-a4fdf8279ad6,SME Corp Malaysia,Grants,25850.48,3/2/2024,SMEs,Melaka,Success
75d677a5-8aeb-4c11-9242-6295df033916,Institut Keusahawanan Negara,Entrepreneurial training,0,5/7/2024,Startups,Perak,Success
9b31c0cd-35b4-4b4f-9861-9f657ccf32d3,Amanah Ikhtiar Malaysia,Microfinancing,15657.64,5/11/2023,Microenterprises,Perak,Failure
92198aa6-8480-4398-b068-7d4846c0025e,SME Corp Malaysia,Advisory services,0,7/9/2022,SMEs,Pahang,Failure
f55ec641-56f9-4412-91f1-f201b5cdd570,SME Corp Malaysia,Advisory services,0,17/11/2023,Innovative and High-Growth Businesses,Negeri Sembilan,Moderate
bd6c9546-85e8-4c40-9e3f-619e09cfc4bb,UDA Holding Berhad,Business premises,0,6/1/2023,Startups,Sarawak,Success
5fc94cfd-a7ff-4597-89fd-31a6999f8c40,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,18/10/2022,Women Entrepreneurs,Perlis,Success
dd3a33c8-50c2-48db-a941-49ab94e2ad44,Institut Koperasi Malaysia,Cooperative training programs,0,28/7/2024,Cooperatives,Labuan,Success
d5eca5ec-1975-4d87-80bf-f4063196a601,Amanah Ikhtiar Malaysia,Microfinancing,6355.28,17/12/2022,Women Entrepreneurs,Penang,Moderate
8a7fe498-9b18-4fb8-a0ab-cfddfc10e24d,Perbadanan Nasional Berhad,Financing for franchise businesses,23006.17,25/6/2024,Franchise Businesses,Penang,Failure
a80bc536-36d7-4717-8213-afcde392e942,Institut Koperasi Malaysia,Cooperative training programs,0,14/4/2023,Cooperatives,Perlis,Failure
a3535b7b-baa1-4fd7-ad60-f1c966bff17f,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,16/1/2024,Microenterprises,Perak,Success
f8cd19af-3947-4b50-8622-2463e28d8ccd,Tekun Nasional,Business loans,49452.01,16/3/2023,SMEs,Terengganu,Moderate
f530e655-a491-4823-9dfb-11da7e08113b,Institut Keusahawanan Negara,Entrepreneurial training,0,25/10/2023,Startups,Sarawak,Moderate
541fd579-70a0-4d9c-8e22-bfe584bc8dff,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,11/3/2024,Women Entrepreneurs,Labuan,Moderate
69863303-b348-4520-8f00-ad7f94c43a40,Tekun Nasional,Business loans,93648.94,26/1/2024,SMEs,Sabah,Success
d0c18c8b-fefd-44d6-8d31-6b8a5811ca1b,Institut Keusahawanan Negara,Entrepreneurial training,0,27/4/2023,Startups,Johor,Success
88444180-6b1a-46e1-a1c8-3db531c311ee,Bank Rakyat,Microfinancing,46094.84,8/12/2022,Individuals,Labuan,Failure
211e78f1-1f72-4599-abde-91826686aabc,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,22/12/2022,SMEs,Penang,Moderate
20cbd2fd-47d1-4ba5-82b0-37a5ee9d4d9e,Bank Rakyat,Business loans,9559.8,22/7/2023,SMEs,Selangor,Moderate
840f79f3-772f-4442-bd91-88324854944b,Institut Keusahawanan Negara,Entrepreneurial training,0,4/5/2023,Startups,Negeri Sembilan,Failure
c723403c-3028-40b9-b1af-79830a1fb43c,SME Corp Malaysia,Grants,22222.95,5/9/2022,Startups,Melaka,Failure
d6498f20-6989-4c60-9c81-d99d71791d5e,Amanah Ikhtiar Malaysia,Microfinancing,15426.01,6/4/2023,SMEs,Kelantan,Success
67256f03-9606-465b-9c78-2888cac9a7d2,UDA Holding Berhad,Property development support,0,7/9/2023,Startups,Negeri Sembilan,Failure
0d11e278-ac21-4611-8ad4-11d719a67d11,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,8/10/2022,SMEs,Penang,Failure
8840b9f4-6e39-4e8f-94f1-608f6fe7482f,Perbadanan Nasional Berhad,Franchise development support,0,16/3/2023,SMEs,Kedah,Success
bbae548a-80c7-44fe-b14d-bc9fdc02d735,UDA Holding Berhad,Property development support,0,18/3/2024,Property Development Companies,Putrajaya,Moderate
30bc8bd0-af77-4bf7-8bcd-8db56a3cf81b,Institut Keusahawanan Negara,Entrepreneurial training,0,12/4/2023,Startups,Perak,Failure
2ab85678-7409-4c88-ae42-c2096f2208d1,Amanah Ikhtiar Malaysia,Microfinancing,67198.66,10/6/2023,Women Entrepreneurs,Negeri Sembilan,Success
5ed30b7c-46ef-41a0-b912-1875fe44d23b,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,2/11/2023,Microenterprises,Perlis,Failure
6b28b7dc-12fe-4765-9442-5b974831efed,SME Bank,Business loans,23635.97,25/8/2023,Startups,Johor,Moderate
d73f2185-a3ac-49e5-a46e-0a77de794d9a,Bank Rakyat,Microfinancing,7093.63,3/2/2024,SMEs,Labuan,Moderate
3e8980f5-b3f4-45a3-815b-78c6e3102cd8,Perbadanan Nasional Berhad,Franchise development support,0,19/5/2023,Startups,Johor,Moderate
ca82c71b-3073-4dc1-a809-ef3d7f2e85b0,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,25/11/2022,Women Entrepreneurs,Pahang,Failure
e1ee7b40-a562-4d24-b9c0-9c26f0f50427,SME Bank,Advisory services,0,15/12/2023,SMEs,Johor,Moderate
4e88598b-75f8-4ecc-bbc8-c7c9974a9754,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,11/4/2023,Microenterprises,Sabah,Moderate
85f55e35-6e0b-45ec-9f00-a2ea30c9bf08,Perbadanan Nasional Berhad,Advisory services,0,15/9/2023,Startups,Sarawak,Moderate
b7cea24f-b94e-4890-a88c-be240cc9ac74,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,15/8/2024,SMEs,Kedah,Success
3983f88f-7833-4d9a-bcf5-08926e3368a3,SME Corp Malaysia,Advisory services,0,27/10/2022,SMEs,Kuala Lumpur,Failure
da8beccd-4731-4b49-91d0-ef75b9557e60,SME Corp Malaysia,Advisory services,0,8/2/2023,Innovative and High-Growth Businesses,Negeri Sembilan,Moderate
f5ce208c-6dff-4d0d-aaf5-00215d26c473,UDA Holding Berhad,Business premises,0,8/9/2022,Property Development Companies,Kedah,Success
e636e392-c4b1-4f9c-a9e7-224b79779313,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,26/4/2024,Women Entrepreneurs,Selangor,Failure
0759d87d-ceaf-424d-9b80-875149c936f3,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,19/9/2022,SMEs,Negeri Sembilan,Moderate
515d6310-6819-4997-88ae-0db7f5a5598d,Perbadanan Nasional Berhad,Advisory services,0,9/11/2022,Franchise Businesses,Negeri Sembilan,Moderate
f88f03c7-1d80-4cc2-b44e-f439a0ab08cb,Bank Rakyat,Microfinancing,1876.24,1/12/2023,Individuals,Terengganu,Success
cb8bbbbb-1c5d-4b4c-9358-6a1aeda2d1bc,Tekun Nasional,Business loans,44307.22,14/4/2023,SMEs,Terengganu,Failure
ec463586-dcc2-409b-83b4-f1c575010ab9,UDA Holding Berhad,Property development support,0,29/5/2024,Property Development Companies,Kuala Lumpur,Moderate
1b6c86ce-02a7-4e3a-aede-b5c97006ad86,SME Corp Malaysia,Grants,11824.4,24/7/2023,SMEs,Labuan,Moderate
3f899cf9-f194-4c49-9709-9708384db087,Tekun Nasional,Business loans,8813.66,17/6/2023,Microenterprises,Melaka,Failure
20988a54-449b-415e-b635-4df1519fe385,SME Corp Malaysia,Grants,57200.13,2/6/2023,SMEs,Perak,Failure
8c08a2bd-32b3-4ff0-8e11-19a939c3749a,SME Bank,Business loans,90467.43,19/3/2024,SMEs,Pahang,Success
f064967a-4e22-46cb-8d74-a8971a5b0ac6,Amanah Ikhtiar Malaysia,Microfinancing,8228.47,11/6/2024,SMEs,Labuan,Success
59cd1fff-e571-4652-9f5b-95b2e8b5e7bf,Perbadanan Nasional Berhad,Advisory services,0,16/11/2022,Franchise Businesses,Sabah,Failure
ae5108a8-bb91-4945-add2-6b1f44e6860f,Institut Keusahawanan Negara,Entrepreneurial training,0,17/3/2023,SMEs,Putrajaya,Success
9a074b6b-f22f-4730-81f8-fec362bb2698,SME Corp Malaysia,Advisory services,0,14/2/2024,SMEs,Perak,Moderate
7af3737a-dfd8-4faf-ab1e-d6ae218f000d,UDA Holding Berhad,Business premises,0,18/2/2023,Startups,Putrajaya,Success
c004e71a-9bc4-496e-bf9d-064961747c9b,Perbadanan Nasional Berhad,Franchise development support,0,13/4/2024,SMEs,Sabah,Failure
79c62a34-47e8-45fb-a48e-d221a012136d,Institut Keusahawanan Negara,Entrepreneurial training,0,5/10/2022,Innovative and High-Growth Businesses,Kelantan,Failure
01a11f04-ad1d-412f-a0c4-bb0c233b2687,Bank Rakyat,Microfinancing,9104.65,7/10/2023,SMEs,Kedah,Failure
2614cd9d-7f24-4e5d-8067-07ffc53c3bed,Institut Keusahawanan Negara,Entrepreneurial training,0,28/7/2023,SMEs,Penang,Failure
d951df43-3e60-4b79-9486-4be97a8d5b52,UDA Holding Berhad,Business premises,0,15/9/2023,SMEs,Sarawak,Success
e9bd5c58-0cf5-4f1c-9910-e16c417503f4,Institut Keusahawanan Negara,Advisory services,0,31/8/2022,Innovative and High-Growth Businesses,Melaka,Success
27154e9b-51f0-4994-be76-bd73d7f5b8a2,Institut Koperasi Malaysia,Cooperative training programs,0,20/1/2024,Cooperatives,Perlis,Moderate
df2574f8-3903-4956-8eda-b68578f0dd50,UDA Holding Berhad,Advisory services,0,3/1/2024,Property Development Companies,Perlis,Moderate
e0e23da6-43e0-4d0c-a321-afd2f40136f7,Amanah Ikhtiar Malaysia,Microfinancing,63097.84,22/7/2023,Women Entrepreneurs,Sarawak,Moderate
1a50c67d-5841-476a-beae-0af8bf919e0a,Institut Koperasi Malaysia,Cooperative training programs,0,29/8/2023,SMEs,Melaka,Success
fdacb3c0-a19b-4ba4-abbb-796d72597572,Institut Koperasi Malaysia,Cooperative training programs,0,15/6/2024,SMEs,Selangor,Failure
03d125fd-a6a0-4857-b44e-434db030a5d9,SME Bank,Advisory services,0,27/10/2022,Social Enterprises,Perak,Success
b7be9500-6561-47df-963e-9d7ef6a351fd,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,14/7/2024,Cooperatives,Sabah,Moderate
a0b8f918-2635-486e-8cee-6aea703f2838,Bank Rakyat,Microfinancing,41452.96,23/2/2024,SMEs,Melaka,Moderate
210b6dee-2563-4d8b-a15c-c0b7166ee6c8,Bank Rakyat,Microfinancing,60564.34,25/10/2022,Individuals,Labuan,Failure
7b5fe3db-57c4-4447-8f29-96bd1d9df35e,Institut Koperasi Malaysia,Cooperative training programs,0,14/8/2024,SMEs,Terengganu,Success
c7cad5e3-3291-4585-9a86-29b8a3ec2d7a,Bank Rakyat,Business loans,60496.21,9/8/2024,SMEs,Penang,Failure
